cx	cy	x	y	score	nptumor	nphit	tumor	name	status	top
1008.8309593796957	-41.6496674080271	1044.375197109922	3.26730106236573	0.931	343	56	HNSC	DABRAFENIB	Approved in cancer	RAC1 | PIK3CA | NF1
594.0000600741718	-5.70827579559432	566.0912854680726	-0.0180033190891891	0.412	202	23	LAML	LONAFARNIB	Clinical trials in cancer	KRAS | NRAS
207.0793656751224	2.60576694489976	192.32662017040352	13.8026114184256	0.0006	502	62	KIRC	3-BROMO-7-NITRO-1H-INDAZOLE	Experimental	VHL | AKT3 | MTOR
763.2794230735352	24.0786860920569	735.098942962261	-2.15945720658277	0.595	389	48	LUSC	XL765	Clinical trials in cancer	KRAS | PTEN | EGFR
505.11682258490686	22.5429138092428	570.7261409021299	-6.39544693074669	0.433	169	44	READ	BGB-283	Clinical trials in cancer	KRAS | NRAS | BRAF
481.58256337378003	-21.931980385388	491.1823604494438	0.597052849527017	0.324	502	61	KIRC	RANIBIZUMAB	Approved in other pathologies	VHL | MTOR | HSPG2
662.5033290014356	-43.3028669882299	732.5507433685982	15.8250492169841	0.585	423	93	COAD	AZD8330	Clinical trials in cancer	KRAS | NRAS | NF1
895.7079464635623	-23.6452491667989	956.9691176388119	0.524469731417412	0.843	343	47	HNSC	IRINOTECAN	Approved in cancer	AKT1 | PIK3CA | EGFR
697.2065501962569	64.5753242269093	660.8878783893173	-3.51949305250264	0.524	169	45	READ	212631-79-3	Clinical trials in cancer	KRAS | NRAS | BRAF
703.5100896490467	125.27471188525	656.3334376123802	-17.2877917303601	0.54	435	211	THCA	391210-10-9	Clinical trials in cancer	KRAS | NRAS | BRAF
520.9709795636966	56.8543899463127	587.1599965481489	-8.72558282489445	0.412	169	38	READ	RALIMETINIB	Clinical trials in cancer	KRAS
772.0884177311914	-46.3678222294438	723.0548949769941	11.8125382121677	0.584	292	40	STAD	AZD5363	Clinical trials in cancer	KRAS | PTPN11 | AKT1
200.9787605484958	-40.0438458392656	229.89201721541178	14.1079455018235	0.0004	264	45	SKCM	PIPERLONGUMINE	Experimental	CTNNB1 | TRIO | GNAS
207.35543734326438	33.4781149352236	195.1363897575936	3.80388990336132	0.0008	292	40	STAD	PI-103	Experimental	KRAS | PTPN11 | NGF
262.5781548853843	10.8794419957656	203.8114093449173	26.0631320686764	0.0004	934	222	BRCA	PIPERLONGUMINE	Experimental	PIK3CA | AFF4 | ARNT
1102.8577948968803	-5.5675123679701	1100.2779546897477	-5.03706581614983	1.0	292	37	STAD	BOSUTINIB	Approved in cancer	RB1 | SMAD4 | KRAS
909.8918796050236	2.6512478975566	910.8579444099055	0.184917554831429	0.814	57	24	PAAD	ATEZOLIZUMAB	Approved in cancer	KRAS
138.10237978761168	-28.2696940114507	187.40283100307926	-22.2548859946837	0.0006	512	81	UCEC	4-[5-(4-FLUORO-PHENYL)-2-(4-METHANESULFINYL-PHENYL)-3H-IMIDAZOL-4-YL]-PYRIDINE	Experimental	KRAS | NRAS | ZAP70
442.04984542183206	-12.2686633237703	477.25894512615196	-9.03583904809489	0.311	435	211	THCA	ISOPRENALINE	Approved in other pathologies	KRAS | NRAS | BRAF
517.1798479510452	28.8053481675588	624.3353634511965	3.27466060126278	0.412	57	24	PAAD	ULIXERTINIB	Clinical trials in cancer	KRAS
153.64247508958326	46.4365840001703	163.6451162188385	20.1685904087872	0.0006	512	94	UCEC	RU81843	Experimental	PTEN | KDR | GNAS
641.3007947378857	-46.3239020443934	697.3825551623374	8.01958982300494	0.552	343	94	HNSC	GOSSYPOL	Clinical trials in cancer	TP53 | AR | MAP2K1
579.6722812748774	-69.0452151909115	599.1468029900448	12.4046834026392	0.442	512	114	UCEC	CH5132799	Clinical trials in cancer	KRAS | MTOR | PIK3CA
958.8839375382311	-3.25192821651135	923.9153438894233	-4.38453265442013	0.813	934	220	BRCA	PANITUMUMAB	Approved in cancer	KRAS | MAP2K1 | ERBB2
265.63300519158656	38.2352610000174	196.48943247303674	-18.0812080027831	0.0006	202	53	LAML	PI-103	Experimental	KRAS | FLT3 | KIT
708.0469220853855	91.1375192718381	745.1514675470244	7.36463768573381	0.613	57	24	PAAD	DECITABINE	Approved in other pathologies and in clinical trials in cancer	KRAS
226.06252456470037	23.9669639923851	192.4827030904076	-19.7888279416675	0.0004	512	64	UCEC	CYTOCHALASIN B	Experimental	NRAS | CTNNB1 | SOS1
767.4632649769256	-75.4513697866398	648.7927485122591	-0.804323941990788	0.542	264	115	SKCM	1260612-13-2	Clinical trials in cancer	BRAF | PIK3CA | RAC1
180.23584299307873	-2.73101693797813	205.52572119885005	6.50174310140619	0.0006	264	40	SKCM	5-CYANO-N-(2,5-DIMETHOXYBENZYL)-6-ETHOXYPYRIDINE-2-CARBOXAMIDE	Experimental	KRAS | AKT3 | MAP2K1
195.69592394062522	-48.1828108961685	210.46179999985412	-34.2599232038178	0.0006	264	35	SKCM	2-(2,6-DIFLUOROPHENOXY)-N-(2-FLUOROPHENYL)-9-ISOPROPYL-9H-PURIN-8-AMINE	Experimental	CYBB | AKT3 | GNAS
675.6338758096769	126.508554048567	612.3017996670737	34.6316447283996	0.422	57	24	PAAD	BMS-754807	Clinical trials in cancer	KRAS | ETV6
720.7073887209972	-42.4876344755605	703.4140888627927	1.76451990198257	0.554	343	55	HNSC	1032350-13-2	Clinical trials in cancer	PTEN | AKT1 | PIK3CA
215.7763639078071	42.7969503677456	196.98504770733095	-38.0850423242525	0.0004	934	216	BRCA	IPI549	Experimental	PIK3CA
678.0564236114615	33.8345355035198	715.3150807189289	-12.4272319167505	0.585	543	92	LUAD	212631-79-3	Clinical trials in cancer	KRAS | NF1 | NRAS
973.6298218100108	25.0396511173391	1017.7937590512465	0.919018780887654	0.95	435	211	THCA	SORAFENIB	Approved in cancer	KRAS | NRAS | BRAF
752.6492234012499	-5.40128851972253	721.1433826907121	6.6032745449902	0.592	292	41	STAD	GSK2636771	Clinical trials in cancer	KRAS | PTPN11 | NGF
590.6519912368179	-0.0786882853675763	578.7037771319804	-12.1466210813423	0.412	169	39	READ	NVP-AUY922	Clinical trials in cancer	KRAS | FGFR1
377.30594488322816	5.88500943553564	375.53415928750223	-0.00820405299714366	0.193	292	42	STAD	QUERCETIN	Clinical trials	KRAS | PTPN11 | NGF
980.2670609358809	-33.6577655125537	958.9999177126248	0.00112118148831541	0.843	292	30	STAD	CARBOPLATIN	Approved in cancer	KRAS | PIK3CA | EGFR
209.90834495233497	-61.5557091015216	184.11421158896673	15.3933750366537	0.0004	512	52	UCEC	CERULENIN	Experimental	KRAS | PBX1 | CBFA2T3
130.71199800532932	23.1972998039472	191.71851186175206	38.0090458103687	0.0006	512	94	UCEC	MALONIC ACID	Experimental	PTEN | KDR | GNAS
178.56565864502184	25.5876253493977	194.55635210149606	-10.5785526772388	0.0006	543	68	LUAD	1,9-PYRAZOLOANTHRONE	Experimental	KRAS | SOS1 | MAP2K1
688.9065662092527	25.1319553081158	688.40857473402	3.95520274244382	0.536	502	63	KIRC	TIVOZANIB	Clinical trials in cancer	VHL | MTOR | KDR
928.433558170959	-17.9272914175131	927.1794638928162	6.06648043506351	0.812	169	43	READ	BEVACIZUMAB	Approved in same tumor type	KRAS | BRAF | PIK3CA
634.2239166310849	112.515177454273	561.4749337456589	-17.3784812909964	0.414	169	39	READ	POZIOTINIB	Clinical trials in cancer	KRAS | ERBB2
726.6879315458617	-15.2645324155754	724.4823412289918	-18.2785745980909	0.59	543	92	LUAD	BINIMETINIB	Clinical trials in cancer	KRAS | NF1 | NRAS
346.7643286442802	67.4679765932011	187.30654987443592	-10.3438268194016	0.0006	57	24	PAAD	1,9-PYRAZOLOANTHRONE	Experimental	KRAS
1122.1546770392067	-48.805615211205	1085.1496134822594	-10.1849829798737	0.983	292	62	STAD	ABT-199	Approved in cancer	KRAS | MAP2K1 | CREBBP
674.7878345784155	143.014106641508	697.8708914250376	-10.1148358131474	0.553	57	24	PAAD	PICTILISIB	Clinical trials in cancer	KRAS
172.74684308867003	-48.3662287075382	190.76561989696378	16.7889640003814	0.0006	264	35	SKCM	CHEMBL559401	Experimental	CYBB | AKT3 | GNAS
958.3628856387778	-34.6202555406815	967.4305569708464	2.67994634525076	0.853	423	66	COAD	CARBOPLATIN	Approved in cancer	KRAS | PIK3CA | PDGFRA
148.55645302182546	57.9784393449115	213.50097635054664	-0.021991153149429	0.0004	512	83	UCEC	PUQUITINIB	Experimental	PIK3CA | KDR | PDGFRB
1136.7310348211595	-29.5871809862562	1118.6027166156068	1.52860043193914	1.0	423	97	COAD	DABRAFENIB	Approved in cancer	KRAS | NRAS | ESR1
100.16929462063109	14.1202096984853	237.95935415708843	17.9896786977988	0.0008	512	102	UCEC	STAUROSPORINE	Experimental	RB1 | ZAP70 | PTEN
188.7384417544497	-69.9830789915079	220.3134521095993	-12.6407984235589	0.0004	264	68	SKCM	1-ETHYL-1-NITROSOUREA	Experimental	NRAS | ERBB2
1061.564913206126	-76.8793543404753	1061.8814278641653	-11.9578264680845	0.953	343	126	HNSC	ABT-199	Approved in cancer	TP53 | PIK3CA | MAP2K1
252.8869409503702	-49.3809284712601	185.88257382405632	6.63205866845033	0.0008	543	92	LUAD	2-[(2-CHLORO-4-IODOPHENYL)AMINO]-N-{[(2R)-2,3-DIHYDROXYPROPYL]OXY}-3,4-DIFLUOROBENZAMIDE	Experimental	KRAS | NF1 | NRAS
627.8822133459727	-65.3433245022626	587.9452896347309	-0.0214304638857357	0.432	292	30	STAD	AZD2014	Clinical trials in cancer	KRAS | PIK3CA | FGFR1
274.1812641213992	-86.5554641830724	173.68845139153154	-6.20795463974059	0.0006	435	211	THCA	N,N-DIMETHYL-4-(4-PHENYL-1H-PYRAZOL-3-YL)-1H-PYRROLE-2-CARBOXAMIDE	Experimental	KRAS | NRAS | BRAF
527.9218946636112	-45.9177506527951	570.8870942077587	-17.170932541178	0.423	934	217	BRCA	LY3023414	Clinical trials in cancer	PIK3CA | MTOR
262.4236466254225	-34.1452402672696	163.26470463523933	-12.3023925908312	0.0006	512	141	UCEC	HERBIMYCIN A	Experimental	PTEN | PIK3CA | KDR
359.65016517708904	-12.6106762571048	358.60875936745856	-4.29603197994857	0.181	512	94	UCEC	172889-27-9	Clinical trials	PTEN | KDR | GNAS
141.72902019689474	55.2731088567295	197.0231095920494	-40.753328596453	0.0006	512	80	UCEC	OLOMOUCINE	Experimental	KRAS | RB1 | NRAS
625.5808867433295	3.17055432036608	685.0461746385357	-18.9457950381296	0.523	202	53	LAML	PICTILISIB	Clinical trials in cancer	KRAS | FLT3 | KIT
269.3425722952939	-58.7741708876875	228.98200045129113	-2.70224974349048	0.0006	435	211	THCA	SB220025	Experimental	KRAS | NRAS | BRAF
191.1600547236444	32.6136819029532	202.68989854484994	-7.18689531925861	0.0004	292	32	STAD	ISOEVODIAMINE	Experimental	CTNNB1 | PIK3CA | GNAS
244.19714989764776	93.0373535239019	184.2768569116749	27.2477569229059	0.0006	512	94	UCEC	RU83876	Experimental	PTEN | KDR | GNAS
352.5222476809248	-6.97586883594607	213.6479395225798	-33.9566746708413	0.0004	934	217	BRCA	P-0850	Experimental	PIK3CA | BRAF
1074.5067079340938	-24.442773565014	1097.6603398824293	-3.72501656437407	0.994	153	27	BLCA	PONATINIB	Approved in cancer	RB1 | NRAS | CREBBP
1018.5119474215743	-26.6501659609085	1022.7045947285067	1.93693734687849	0.918	343	52	HNSC	BEVACIZUMAB	Approved in cancer	CTNNB1 | CD247 | PIK3CA
1057.6445107216923	25.757829429317	1096.2398999710745	-1.95632618820673	0.99	543	96	LUAD	COBIMETINIB	Approved in cancer	KRAS | NF1 | NRAS
806.7612346909996	-49.2051930921386	711.406934009106	-16.5164288092801	0.596	512	115	UCEC	RIDAFOROLIMUS	Clinical trials in cancer	KRAS | TSC2 | TSC1
623.364645032226	119.436507559179	551.882317031143	29.6899444123956	0.412	57	24	PAAD	RILOTUMUMAB	Clinical trials in cancer	KRAS
239.56765660666971	-41.7207578644264	208.99825081049556	-2.27631115972963	0.0008	292	30	STAD	SB220025	Experimental	KRAS | NRAS | MAP2K1
997.428581147567	-2.71061254803357	958.3248398426733	-7.30907112763589	0.842	169	43	READ	ATEZOLIZUMAB	Approved in cancer	KRAS | NRAS | BRAF
269.8024077191555	6.70461605770828	212.18485436575776	36.9269229929982	0.0006	512	94	UCEC	RU90395	Experimental	PTEN | KDR | GNAS
148.3665562132945	-106.091319523516	144.2486303687508	-16.4868315867598	0.0004	264	68	SKCM	NADA	Experimental	NRAS
1003.6721956459893	49.6253271629867	957.7145397922245	2.37624916950222	0.841	169	39	READ	ETOPOSIDE	Approved in cancer	KRAS | FGFR1 | FBN2
228.23357258874384	-10.881533731244	173.33845998429678	31.811371487001	0.0008	512	76	UCEC	FR 180204	Experimental	KRAS | NRAS | BRAF
597.9747771757952	-86.361442671484	584.3987831835359	-8.22186925503956	0.432	264	105	SKCM	GANETESPIB	Clinical trials in cancer	BRAF | MET
331.7749892877605	75.1281905961852	176.83647353916763	12.1078197894149	0.0008	264	111	SKCM	PLX3603	Experimental	BRAF | FGFR1 | PDGFRA
369.30525499361556	0.0295324562177655	360.6007174452843	5.499536370447	0.181	512	54	UCEC	VEGF TRAP	Clinical trials	VHL | CTNNB1 | MTOR
1032.566588250849	-32.1313462982905	1019.307226281853	-2.33310469608341	0.91	153	18	BLCA	VEMURAFENIB	Approved in cancer	NRAS | PIK3CA | PDGFRA
574.5806223438561	9.30890326705668	566.4759088792214	-4.46211466838167	0.412	543	60	LUAD	RALIMETINIB	Clinical trials in cancer	KRAS
936.0678677160498	-5.54114368290502	941.1043299969931	-7.16896974064957	0.823	169	41	READ	CRIZOTINIB	Approved in cancer	KRAS | BRAF | ERBB2
712.9309238529609	-15.8648409189495	676.9283240236698	2.52631600642917	0.551	264	32	SKCM	TAK-593	Clinical trials in cancer	VHL | CTNNB1 | ARNT
1037.26790116692	-31.9240166455447	1048.5448056920002	3.29327325500344	0.942	153	18	BLCA	CABOZANTINIB	Approved in cancer	NRAS | CREBBP | PIK3CA
800.9966753156818	-0.62617834104995	757.5601234697716	15.4846248304787	0.6	512	77	UCEC	BINIMETINIB	Clinical trials in cancer	KRAS | NF1 | NRAS
598.2409628418709	-6.42910096256722	581.1844906213804	12.7203902773083	0.422	543	60	LUAD	2-[(E)-2-(3-NITROPHENYL)VINYL]QUINOLINE	Clinical trials in cancer	KRAS
365.02655257594597	2.07867633476468	363.11444840022574	1.25020754025627	0.182	264	35	SKCM	KC-706	Clinical trials	CYBB | AKT3 | GNAS
479.1907593011332	-26.1480628927661	485.91755805824295	-5.20534282047788	0.321	502	61	KIRC	DALTEPARIN	Approved in other pathologies	VHL | MTOR | HSPG2
1040.3357759451478	40.74103753249	1053.833456374973	5.13935066957129	0.94	512	113	UCEC	TRASTUZUMAB	Approved in cancer	KRAS | PIK3CA | ERBB2
580.5698994814844	28.3310153024128	601.3427067135274	-7.48298010163262	0.442	512	82	UCEC	VS-5584	Clinical trials in cancer	MTOR | PIK3CA | ERBB2
645.5048228941134	-1.34105479380258	662.905059377302	3.56950752297371	0.511	502	59	KIRC	NICOTINAMIDE	Clinical trials in cancer	VHL | MTOR
617.4958857731189	-20.521611312377	611.5972253612249	-1.88021756308581	0.452	512	55	UCEC	BI 2536	Clinical trials in cancer	KRAS | BRAF | BRD4
586.8249206152805	23.8971681321469	581.6499607992386	6.29396815659737	0.422	169	38	READ	602306-29-6	Clinical trials in cancer	KRAS
1141.7047146107284	-22.9666393417783	1101.1564294966088	0.836044811052943	1.0	423	81	COAD	TEMSIROLIMUS	Approved in cancer	KRAS | MTOR | BRAF
199.71488916517342	-19.5589635826241	220.0484174812992	6.22719075127884	0.0006	502	59	KIRC	OXAMIC ACID	Experimental	VHL | MTOR
969.3063055364637	101.276880573112	960.5481704857237	-8.9125746598034	0.822	57	24	PAAD	OLAPARIB	Approved in cancer	KRAS
760.652943469185	-64.3044784600341	718.2830145529127	-0.0705296213600377	0.596	423	92	COAD	212631-79-3	Clinical trials in cancer	KRAS | NRAS | NF1
573.5057533106184	-16.375745756464	537.482048215523	2.8989474958064	0.381	512	57	UCEC	CHOLINE	Approved in other pathologies	KRAS | RRAS2 | RAF1
183.56477343917524	13.0624452881799	195.50366677517275	4.98303854405981	0.0006	512	54	UCEC	CAND 5	Experimental	VHL | CTNNB1 | MTOR
738.8847555348202	10.5153375045783	733.604386018376	-2.54108327126914	0.599	153	27	BLCA	ALPELISIB	Clinical trials in cancer	NRAS | PTEN | FGFR3
479.6819756547862	70.8870101927591	635.0525398857585	16.2348845613445	0.432	57	24	PAAD	OSI-027	Clinical trials in cancer	KRAS
243.71343302166815	-3.21381289913421	191.54065736263723	2.54477587236124	0.0008	202	24	LAML	OLOMOUCINE	Experimental	KRAS | NRAS | MAPK1
1010.8021039509576	-48.2069332577186	1004.4665857822955	3.92226656791559	0.892	512	94	UCEC	ETOPOSIDE	Approved in cancer	KRAS | CTNNB1 | MYCN
1067.3411338898954	-5.67203116392326	1088.1676222827903	1.02180007632865	0.99	292	38	STAD	EVEROLIMUS	Approved in cancer	KRAS | CTNNB1 | NRAS
673.9312951868465	89.3539137478447	705.7481666625077	10.3511125052587	0.55	435	211	THCA	SELUMETINIB	Clinical trials in cancer	KRAS | NRAS | BRAF
1098.9571974802109	20.2945765292684	1093.0664983036804	0.0381895384830386	0.99	292	35	STAD	COBIMETINIB	Approved in cancer	KRAS | NF1 | NRAS
1115.2023070762377	-20.0397923790557	1085.580959690699	1.06303357017805	0.981	222	58	LGG	ERIBULIN	Approved in cancer	TP53 | BRAF | MTOR
590.5025679884953	53.7270002452607	581.9089243833807	-48.8430735905687	0.422	57	24	PAAD	MLN1117	Clinical trials in cancer	KRAS
764.7121221322683	57.38268416991	762.6397111224644	23.1592984142819	0.596	512	158	UCEC	GDC-0068	Clinical trials in cancer	KRAS | TSC2 | PTEN
928.1551837493685	5.39825809633561	935.0765678406135	-5.20496792213908	0.822	202	27	LAML	VANDETANIB	Approved in cancer	KRAS | IDH1 | KDR
767.4201948119162	-88.254588962841	695.4394012906805	-9.93904807515173	0.565	512	111	UCEC	MLN1117	Clinical trials in cancer	KRAS | MTOR | PIK3CA
958.5302559340028	-11.9768993297926	954.4029072544351	-0.844638849883268	0.843	423	88	COAD	GEFITINIB	Approved in cancer	KRAS | NRAS | BRAF
672.9092026337989	16.1999172629228	681.7803103071641	-14.5647886325594	0.545	934	244	BRCA	PICTILISIB	Clinical trials in cancer	KRAS | AKT1 | PTEN
705.3143121111359	-73.9383358449739	735.9226619959576	-5.0635825256968	0.598	343	63	HNSC	DACTOLISIB	Clinical trials in cancer	STK11 | PTEN | RAC1
798.8208370634798	102.232567625377	689.4218422646079	-24.6738225757956	0.563	57	24	PAAD	XL147	Clinical trials in cancer	KRAS
300.33838131237513	-21.673727223718	178.83345908553414	-18.1429994918689	0.0006	169	44	READ	N-(5-{3,4-DIFLUORO-2-[(2-FLUORO-4-IODOPHENYL)AMINO]PHENYL}-1,3,4-OXADIAZOL-2-YL)ETHANE-1,2-DIAMINE	Experimental	KRAS | NRAS | BRAF
602.443599887379	43.7697619360127	682.4655771145385	-3.83230402512925	0.523	202	52	LAML	APITOLISIB	Clinical trials in cancer	KRAS | FLT3 | KIT
558.4419533199507	24.3666778851384	567.3078072114547	3.40635663850594	0.412	543	60	LUAD	SALIRASIB	Clinical trials in cancer	KRAS
608.9770662082848	10.8703384687461	582.9487643422203	-16.7018246513856	0.432	512	109	UCEC	BAY1125976	Clinical trials in cancer	KRAS | NRAS | PIK3CA
540.8371399188643	0.71129330019852	545.079549141172	-3.10356069241243	0.381	423	66	COAD	EDARAVONE	Approved in other pathologies	TP53 | MTOR | BRAF
690.7436954845349	137.917934953533	665.3886034365635	24.2120422349869	0.531	57	24	PAAD	CC-401	Clinical trials in cancer	KRAS
248.50363625509075	-75.5172996722287	211.18872054128883	9.03380943136972	0.0008	423	92	COAD	HYPOTHEMYCIN	Experimental	KRAS | NRAS | BRAF
896.0321675115501	106.852519429828	923.5825557358847	26.5432498535555	0.812	222	131	LGG	LOMUSTINE	Approved in same tumor type	IDH1
596.9912129659244	-34.5026612740883	577.5823479089103	5.31518576866483	0.422	423	65	COAD	P7170	Clinical trials in cancer	KRAS | PIK3CA
351.5026803761043	6.98105806790619	362.7363228649652	-8.87253488769511	0.183	264	46	SKCM	VX-702	Clinical trials	CYBB | AKT3 | MAP2K1
395.76809540243005	1.2721755232879	400.99998545773053	0.000227914904087356	0.223	169	43	READ	PEMBROLIZUMAB	Approved in other pathologies	KRAS | NRAS | BRAF
306.1848321249941	-26.8325467674552	318.0002803349489	-0.000433365394655993	0.131	502	64	KIRC	867331-82-6	Clinical trials	VHL | MTOR | FGFR1
1032.2578368383456	0.0957505508731913	1041.525152023046	2.47416627431176	0.93	202	31	LAML	COBIMETINIB	Approved in cancer	KRAS | NF1 | KIT
178.13362520756866	-32.0950423607496	199.13862997438386	14.0835543556154	0.0004	343	45	HNSC	PWT-33587	Experimental	PIK3CA
568.9480186171864	-12.5408559746101	564.9409022134314	-0.326361398924973	0.412	543	60	LUAD	BBI608	Clinical trials in cancer	KRAS
894.8181756910767	15.4708043705527	911.7320865583138	-0.835548101651739	0.791	512	55	UCEC	AFLIBERCEPT	Approved in other pathologies and in clinical trials in cancer	VHL | CTNNB1 | MTOR
704.5177274906182	-53.327282658627	720.6089999635705	0.870075302922487	0.578	153	20	BLCA	PIMASERTIB	Clinical trials in cancer	NRAS | PIK3CA | SOS1
225.13196122754044	60.1142950860914	226.17428625570346	-16.6568602219493	0.0006	512	94	UCEC	PHENYLMALONIC ACID	Experimental	PTEN | KDR | GNAS
561.1016403041832	-56.5482964534891	574.1233653243338	-11.0879889799919	0.414	512	54	UCEC	POZIOTINIB	Clinical trials in cancer	KRAS | ERBB2 | ERBB4
1110.5572324859	9.81928350720472	980.4195705833945	-4.17250670565096	0.863	169	40	READ	CARBOPLATIN	Approved in cancer	KRAS | PIK3CA
611.4407224298203	143.245198206526	595.7866838356962	26.3859988663444	0.432	435	183	THCA	CEDIRANIB	Clinical trials in cancer	BRAF
898.998402835748	-45.8871453402004	925.5560942483922	-22.5103109514775	0.823	435	185	THCA	IRINOTECAN	Approved in cancer	KRAS | BRAF | PIK3CA
265.0924231427475	-145.359659646886	263.0152032113773	44.4700931739399	0.0008	264	185	SKCM	HYPOTHEMYCIN	Experimental	NRAS | KRAS | AKT3
1094.8975674149494	4.09596235393283	1080.1881279435415	-1.04545697870503	0.982	292	32	STAD	TRASTUZUMAB	Approved in same tumor type	KRAS | PIK3CA | BRAF
591.9557626625202	-71.6292144152964	558.9426542920094	-19.553662930633	0.423	264	107	SKCM	UPROSERTIB	Clinical trials in cancer	BRAF | AKT1 | PIK3CA
804.7638276301062	47.3577094897032	728.0858696731583	-4.48940846037931	0.581	169	39	READ	CC-401	Clinical trials in cancer	KRAS | MAP4K1 | RRAS2
162.59254956305392	-52.5918235261016	214.3355346740876	16.3029377179882	0.0006	264	43	SKCM	1-[1-(3-AMINOPHENYL)-3-TERT-BUTYL-1H-PYRAZOL-5-YL]-3-NAPHTHALEN-1-YLUREA	Experimental	CYBB | PTEN | AKT3
209.372414723621	-54.5887724487344	210.69850654130025	0.26128322748491	0.0004	264	68	SKCM	NG25	Experimental	NRAS
1073.234357694827	-35.4832049527042	1071.9352295714932	-2.30984283378848	0.97	153	21	BLCA	DASATINIB	Approved in cancer	RB1 | PTEN | IDH1
235.40048227939798	24.901250936523	201.99618648520686	5.4243924158875	0.0008	292	30	STAD	4-[5-(4-FLUORO-PHENYL)-2-(4-METHANESULFINYL-PHENYL)-3H-IMIDAZOL-4-YL]-PYRIDINE	Experimental	KRAS | NRAS | MAP2K1
173.8039802248193	-29.28830211451	224.26024750130802	16.5780183281067	0.0006	264	35	SKCM	N-ETHYL-4-{[5-(METHOXYCARBAMOYL)-2-METHYLPHENYL]AMINO}-5-METHYLPYRROLO[2,1-F][1,2,4]TRIAZINE-6-CARBOXAMIDE	Experimental	CYBB | AKT3 | GNAS
555.3023961267097	-12.0822841927823	564.9470255991487	0.919963072336941	0.421	343	47	HNSC	937174-76-0	Clinical trials in cancer	AKT1 | PIK3CA | PRKACA
678.5616530308621	42.5924728595357	741.663366091754	6.11433618515002	0.583	512	124	UCEC	TRICIRIBINE	Clinical trials in cancer	TSC2 | PTEN | CTNNB1
724.1741074224034	-28.6083887913884	691.2664874466258	8.29585355875861	0.575	264	31	SKCM	VATALANIB	Clinical trials in cancer	KIT | VHL | ARNT
818.9409798634972	44.3987855892631	707.3837475684353	-25.5648588131039	0.533	435	211	THCA	XL147	Clinical trials in cancer	KRAS | NRAS | BRAF
257.59166695987534	-53.8336099178484	214.14580971903843	-6.88484473262952	0.0004	512	85	UCEC	SB 225002	Experimental	PIK3CA | ERBB2 | IL6ST
116.27987033793633	4.12950911651146	221.72776126879236	35.9427911764669	0.0006	512	94	UCEC	RU82209	Experimental	PTEN | KDR | GNAS
269.54516562445036	16.7508738757256	295.63385861671793	-4.09528565090932	0.111	502	59	KIRC	FORMIC ACID	Clinical trials	VHL | MTOR
222.21351878562774	21.8892983209236	198.16719546667588	-9.47468861804646	0.0004	292	42	STAD	LY2183240	Experimental	KRAS | CTNNB1 | NRAS
534.6927194928271	42.8210245964762	590.0655558525682	15.4685866854888	0.423	934	218	BRCA	CUDC-907	Clinical trials in cancer	KRAS | ERBB2 | PIK3CA
240.25182630400954	-6.29314600927319	179.97720088155293	-4.88649065224195	0.0006	502	59	KIRC	CHEMBL114500	Experimental	VHL | MTOR
725.4007073865337	-60.1770505009611	728.3892485358077	4.79644086180497	0.596	343	61	HNSC	BUPARLISIB	Clinical trials in cancer	PTEN | RAC1 | CD247
226.36726714200313	143.702374122493	148.6053288503549	13.15170011176	0.0004	264	104	SKCM	VX-11E	Experimental	BRAF
1071.3199523617104	28.828540651064	1037.2512847023397	-2.06453702427632	0.93	202	32	LAML	MIDOSTAURIN	Approved in same tumor type	KRAS | FLT3 | KIT
1175.1976203463744	-68.8734625879268	1146.7088050173504	-20.6117689508937	1.0	264	207	SKCM	SORAFENIB	Approved in cancer	NF1 | NRAS | KIT
208.52530365327846	-65.5554908194986	194.64271401254325	0.41745174251173	0.0004	512	61	UCEC	GDC-0879	Experimental	KRAS | NRAS | BRAF
265.1374503857543	-6.17455171473233	193.285023367948	10.8860437364071	0.0006	934	117	BRCA	OBLIMERSON	Experimental	TP53 | MAP2K1 | STAT3
1070.6133800259493	60.9192812490909	1085.9996984827794	-7.76341553319071e-05	0.984	343	127	HNSC	PACLITAXEL	Approved in cancer	TP53 | AKT1 | PIK3CA
319.05261928126083	-1.4801364771202	207.6426496842283	-32.111947554589	0.0006	169	43	READ	(S)-N-(1-(3-CHLORO-4-FLUOROPHENYL)-2-HYDROXYETHYL)-4-(4-(3-CHLOROPHENYL)-1H-PYRAZOL-3-YL)-1H-PYRROLE-2-CARBOXAMIDE	Experimental	KRAS | NRAS | BRAF
223.9216509570941	1.70283701952459	209.0767824446081	2.17504742501842	0.0004	292	35	STAD	KINETIN RIBOSIDE	Experimental	KRAS | CTNNB1 | PIK3CA
585.4529756212095	-23.2363756096719	584.9620856688322	7.94417304702574	0.431	343	47	HNSC	LEXIBULIN	Clinical trials in cancer	PIK3CA | FGFR3 | EGFR
290.6131796685861	-23.1453688094323	223.98601056593654	20.7403713504047	0.0006	169	40	READ	761437-28-9	Experimental	KRAS | PTEN | BRAF
744.948275919832	-61.4828102987695	706.3928174498471	3.17630809173852	0.582	512	95	UCEC	PF-04605412	Clinical trials in cancer	PTEN | FLNA | EGF
1055.8475397424154	-55.7604293157388	1114.0002183105692	-5.63455836113872	0.997	423	83	COAD	COPANLISIB	Approved in cancer	KRAS | NRAS | ESR1
